customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6773EUUNX,Female,1,Yes,No,26,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,117,879,No
4482IOZYM,Female,0,No,Yes,18,No,No phone service,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),95,54,No
4775TDUKR,Male,1,Yes,Yes,5,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),72,628,No
1046YUYXY,Female,1,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33,516,Yes
5325CBSPQ,Male,0,No,Yes,51,No,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),81,48,No
1284JDDOD,Male,1,Yes,Yes,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47,984,Yes
3277GAMVE,Female,0,Yes,Yes,19,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),54,507,No
5959TTPBA,Female,0,Yes,Yes,29,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,110,693,No
9138DACLB,Male,1,No,Yes,29,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,92,705,No
2424EESAX,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),74,459,Yes
3015YQEYS,Male,1,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38,298,No
4171KNHYN,Male,0,Yes,Yes,53,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,48,753,Yes
1776PDWYC,Female,1,Yes,Yes,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),68,816,No
7971XFKAU,Female,1,No,Yes,45,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,16,510,No
4321ZCJPC,Female,0,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),44,552,No
3266YBDNF,Female,0,Yes,Yes,63,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),79,848,Yes
5563GWXHS,Male,0,No,No,52,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),45,104,Yes
2944WFSUT,Male,0,No,Yes,47,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,One year,No,Electronic check,29,416,Yes
9242CPZFX,Male,1,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),77,286,No
9010VIGUW,Male,0,No,Yes,18,No,No phone service,DSL,No,Yes,No internet service,Yes,No,No,Two year,No,Mailed check,116,471,No
9616MSTKU,Female,1,No,No,20,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Mailed check,65,641,No
6811MVWOK,Female,1,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22,535,Yes
8440GHOXA,Male,1,No,No,43,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),64,737,Yes
9850XTGST,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),104,510,Yes
5398DOROW,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),123,427,No
4054CEDYF,Female,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),72,830,No
1585AAFRG,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,114,644,No
9934HSWWC,Female,0,Yes,Yes,30,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),122,112,Yes
7575EQCWM,Male,1,No,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56,435,Yes
8063OJJDT,Female,1,Yes,Yes,51,No,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),76,376,No
4447PXLRM,Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),22,848,Yes
5074BMUBP,Male,1,Yes,Yes,25,No,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,52,236,Yes
3717GOHPJ,Female,1,Yes,Yes,46,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,93,261,Yes
8135VYQPS,Female,1,No,No,60,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Two year,No,Bank transfer (automatic),82,405,No
2129NOZNO,Female,1,Yes,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,81,417,No
5583EQCDP,Female,0,No,Yes,57,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,55,347,No
1095MQKUC,Male,0,Yes,No,16,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),85,185,Yes
4151QGAMB,Female,1,No,Yes,40,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59,731,No
8873ALBTL,Female,0,Yes,Yes,67,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),35,770,No
4231EVZZC,Male,1,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,101,575,Yes
1927MAKEJ,Male,0,No,No,38,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,20,917,Yes
5575DXSKI,Male,0,Yes,No,68,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,74,825,No
1659ONZRD,Female,1,Yes,Yes,60,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),23,354,Yes
5251UJBKG,Female,0,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,116,85,No
3552BZSUY,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),43,64,No
4948RXRVW,Male,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52,636,No
8032KPUHG,Female,0,Yes,No,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,81,660,Yes
8461DDHSN,Male,1,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,121,953,Yes
9835HZRVB,Female,1,Yes,Yes,50,Yes,No phone service,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),121,432,No
3006XEKQZ,Female,1,Yes,No,14,No,No phone service,DSL,No internet service,No,No internet service,No,No,No,One year,Yes,Electronic check,108,698,No
9283VSSCU,Female,0,No,Yes,29,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,58,704,No
4817TIJUU,Female,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109,63,Yes
4051KVYXB,Female,1,No,No,29,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,119,760,No
3866XPZON,Male,1,Yes,No,8,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,79,458,No
3194IKUSB,Male,0,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),117,787,No
2907DWYVI,Male,1,Yes,Yes,39,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,105,83,No
3795AHLNF,Male,1,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25,539,Yes
1265PUHXL,Female,0,No,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),122,765,Yes
8483BLHPD,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Mailed check,105,662,No
4955DVLOT,Male,0,No,No,44,No,No phone service,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),15,588,Yes
5109LJUTP,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),49,543,No
5381LLOFF,Male,1,No,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41,378,No
7218MISJH,Male,1,Yes,Yes,15,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,31,62,No
2082WGNOH,Female,1,No,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27,279,Yes
3605ZWKIM,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),52,672,Yes
2259LLBHH,Female,0,Yes,Yes,39,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,111,259,Yes
4231PQCTG,Female,0,No,No,47,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),75,571,Yes
2980NGGBF,Female,1,No,No,31,No,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),103,138,Yes
6075YZLOR,Male,1,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,120,758,Yes
3105OILON,Female,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,119,498,No
6449PEDZQ,Male,1,No,Yes,8,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44,871,Yes
8128DIOZU,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),97,940,No
5974NNUMH,Male,1,No,Yes,19,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,112,78,No
4684TOSKC,Male,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,68,767,No
9899CHYVJ,Male,0,Yes,Yes,70,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,92,111,No
6033UWVNJ,Male,1,No,No,7,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No,One year,No,Mailed check,16,617,Yes
3211GGSXV,Male,1,Yes,Yes,7,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),54,351,Yes
3674AXJDK,Male,1,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),104,855,No
1975MTDWH,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,97,820,Yes
1044EOSOF,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,One year,No,Electronic check,92,204,Yes
4799VXIDI,Male,1,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25,540,Yes
4331NLRJU,Male,0,Yes,No,28,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),55,868,Yes
8843FSIJO,Female,0,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,15,673,Yes
1971UJCRW,Female,0,Yes,Yes,8,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,113,753,No
7253XPNGT,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,110,783,No
9246YLNTM,Female,1,No,Yes,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),17,973,Yes
7870RSFIJ,Female,0,No,Yes,32,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,One year,No,Electronic check,68,231,No
